"mean.AL_Ank_X"	"var.AL_Ank_X"	"max.AL_Ank_X"	"min.AL_Ank_X"	"quarlite.AL_Ank_X70"	"quarlite.AL_Ank_X80"	"quarlite.AL_Ank_X90"	"mean.AL_Ank_Y"	"var.AL_Ank_Y"	"max.AL_Ank_Y"	"min.AL_Ank_Y"	"quarlite.AL_Ank_Y70"	"quarlite.AL_Ank_Y80"	"quarlite.AL_Ank_Y90"	"mean.AL_Ank_Z"	"var.AL_Ank_Z"	"max.AL_Ank_Z"	"min.AL_Ank_Z"	"quarlite.AL_Ank_Z70"	"quarlite.AL_Ank_Z80"	"quarlite.AL_Ank_Z90"	"corri.AL_Ank_XY"	"corri.AL_Ank_XZ"	"corri.AL_Ank_YZ"	"mean.AL_hip_X"	"var.AL_hip_X"	"max.AL_hip_X"	"min.AL_hip_X"	"quarlite.AL_hip_X70"	"quarlite.AL_hip_X80"	"quarlite.AL_hip_X90"	"mean.AL_hip_Y"	"var.AL_hip_Y"	"max.AL_hip_Y"	"min.AL_hip_Y"	"quarlite.AL_hip_Y70"	"quarlite.AL_hip_Y80"	"quarlite.AL_hip_Y90"	"mean.AL_hip_Z"	"var.AL_hip_Z"	"max.AL_hip_Z"	"min.AL_hip_Ank_Z"	"quarlite.AL_hip_Z70"	"quarlite.AL_hip_Z80"	"quarlite.AL_hip_Z90"	"corri.AL_Hip_XY"	"corri.AL_Hip_XZ"	"corri.AL_Hip_YZ"	"mean.AL_LW_X"	"var.AL_LW_X"	"max.AL_LW_X"	"min.AL_LW_X"	"quarlite.AL_LW_X70"	"quarlite.AL_LW_X80"	"quarlite.AL_LW_X90"	"mean.AL_LW_Y"	"var.AL_LW_Y"	"max.AL_LW_Y"	"min.AL_LW_Y"	"quarlite.AL_LW_Y70"	"quarlite.AL_LW_Y80"	"quarlite.AL_LW_Y90"	"mean.AL_LW_Z"	"var.AL_LW_Z"	"max.AL_LW_Z"	"min.AL_LW_Z"	"quarlite.AL_LW_Z70"	"quarlite.AL_LW_Z80"	"quarlite.AL_LW_Z90"	"corri.AL_LW_XY"	"corri.AL_LW_XZ"	"corri.AL_LW_YZ"	"mean.AL_RW_X"	"var.AL_RW_X"	"max.AL_RW_X"	"min.AL_RW_X"	"quarlite.AL_RW_X70"	"quarlite.AL_RW_X80"	"quarlite.AL_RW_X90"	"mean.AL_RW_Y"	"var.AL_RW_Y"	"max.AL_RW_Y"	"min.AL_RW_Y"	"quarlite.AL_RW_Y70"	"quarlite.AL_RW_Y80"	"quarlite.AL_RW_Y90"	"mean.AL_RW_Z"	"var.AL_RW_Z"	"max.AL_RW_Z"	"min.AL_RW_Z"	"quarlite.AL_RW_Z70"	"quarlite.AL_RW_Z80"	"quarlite.AL_RW_Z90"	"corri.AL_RW_XY"	"corri.AL_RW_XZ"	"corri.AL_RW_YZ"	"Sex"	"Age"	"Ht"	"Wt"	"COS.Intensity"
0.200948333	0.235240405	1.754	-1.246	0.445	0.6378	0.863	-0.968746667	0.684127272	0.68	-2.563	-0.293	-0.047	0.168	-0.508818889	0.147794855	0.691	-1.395	-0.336	-0.1474	0.078	0.088119359	-0.491316907	0.747744499	-0.057181111	0.006885488	0.242	-0.332	-0.023	0.004	0.0554	0.930095	0.010268364	1.242	0.59	0.988	1.012	1.051	0.29871	0.003688139	0.531	0.152	0.328	0.348	0.383	0.051690788	0.481789712	-0.010810116	-0.483537778	0.023199945	0.727	-1.219	-0.418	-0.398	-0.375	0.407801667	0.149249665	1.531	-0.363	0.746	0.77	0.7974	0.32516	0.290699017	1.188	-0.516	0.875	0.887	0.898	-0.355455137	0.464747976	-0.92682667	0.563012778	0.006489649	1.168	-0.004	0.574	0.586	0.605	0.238953889	0.019401596	1.102	-0.063	0.223	0.23	0.25	0.238953889	0.019401596	1.102	-0.063	0.238953889	0.23	0.25	-0.012800399	-0.18122873	-0.860511712	"Male"	56	74	207.6	"MPA"
0.192495556	0.283654376	1.527	-0.98	0.473	0.6958	1.0514	-0.974142778	0.945004309	0.656	-2.445	-0.051	0.125	0.2854	-0.509825556	0.230029477	0.801	-1.391	-0.2688	0.074	0.234	0.05076988	-0.583619241	0.713661462	-0.093682222	0.007302385	0.199	-0.34	-0.047	-0.02	0.0124	0.926990556	0.015487007	1.199	0.543	1.008	1.047	1.086	0.292051667	0.003653524	0.48	0.09	0.324	0.348	0.375	-0.145560248	0.510629758	-0.252811624	-0.467025556	0.014102887	0.773	-1.723	-0.422	-0.406	-0.387	0.222532778	0.058459135	1.215	-1.266	0.148	0.227	0.68	0.610092778	0.252583326	1.395	-0.664	0.867	0.879	0.891	-0.266830246	0.348492464	-0.924431615	0.572929444	0.000882607	0.723	0.461	0.59	0.598	0.609	0.192472222	0.000888638	0.645	-0.113	0.207	0.211	0.223	0.192472222	0.000888638	0.645	-0.113	0.192472222	0.211	0.223	-0.109053592	-0.925679594	-0.062309569	"Male"	56	74	207.6	"MPA"
0.209517222	0.30192307	1.41	-0.84	0.516	0.7516	1.094	-0.972022222	0.986140466	0.746	-2.535	-0.023	0.1488	0.301	-0.522146111	0.253200029	0.848	-1.41	-0.2878	0.094	0.2734	0.038151368	-0.574200437	0.718731237	-0.109143889	0.006349635	0.094	-0.32	-0.059	-0.035	-0.004	0.92087	0.014786731	1.199	0.625	1.012	1.043	1.074	0.306225556	0.00366139	0.523	0.152	0.336	0.359	0.383	-0.241768402	0.489882772	-0.317700664	-0.341228333	0.001633695	-0.234	-0.449	-0.316	-0.305	-0.289	0.096103333	0.000617348	0.18	0.012	0.109	0.117	0.129	0.901524444	0.00052163	1	0.84	0.914	0.922	0.93	0.105690717	0.828979216	-0.013930583	0.544715556	0.000556153	0.621	0.469	0.559	0.566	0.574	0.186425	0.000471467	0.266	0.117	0.199	0.203	0.211	0.186425	0.000471467	0.266	0.117	0.186425	0.203	0.211	-0.423809572	-0.903976147	0.215928778	"Male"	56	74	207.6	"VPA"
0.225136111	0.305171744	1.598	-0.75	0.5092	0.7818	1.121	-0.966198333	1.029387036	0.77	-2.398	-0.008	0.1886	0.367	-0.52899	0.24966423	0.668	-1.469	-0.2758	0.105	0.2624	0.04657204	-0.564329077	0.730293943	-0.123612778	0.006990343	0.141	-0.379	-0.074	-0.051	-0.02	0.918651111	0.016921688	1.297	0.566	1.016	1.047	1.078	0.307622222	0.003683335	0.527	0.148	0.34	0.359	0.391	-0.280760108	0.492129811	-0.245926102	-0.271120556	0.004513079	-0.156	-0.555	-0.234	-0.223	-0.207	0.137506667	0.001372289	0.355	0.02	0.156	0.168	0.184	0.915982778	0.001353351	1.129	0.578	0.934	0.941	0.949	0.087333026	0.799629893	-0.170963069	0.522806667	0.000624749	0.652	0.441	0.535	0.543	0.555	0.187342222	0.000512354	0.27	0.094	0.199	0.207	0.215	0.187342222	0.000512354	0.27	0.094	0.187342222	0.207	0.215	-0.35756087	-0.900189013	0.178666819	"Male"	56	74	207.6	"VPA"
0.208780556	0.327242458	2.504	-1.367	0.4852	0.781	1.051	-0.984190556	1.055308884	1.32	-3.328	-0.047	0.133	0.3284	-0.520408333	0.272561243	1.973	-2.184	-0.3228	0.063	0.262	0.017948717	-0.596781049	0.717079787	-0.112843889	0.010623884	0.297	-0.824	-0.063	-0.039	0	0.918488333	0.024606788	1.566	0.332	1.004	1.039	1.078	0.314078333	0.00596586	0.883	-0.004	0.344	0.367	0.402	-0.312430222	0.464612904	0.031616903	-0.355208889	0.012227773	-0.004	-0.652	-0.277	-0.254	-0.219	0.106357222	0.003493473	0.586	-0.473	0.125	0.141	0.168	0.886938889	0.004821107	1.238	0.512	0.918	0.934	0.957	-0.121625572	0.845120472	-0.2044488	0.49669	0.002027866	0.711	0.23	0.516	0.527	0.539	0.198691667	0.003094838	0.887	-0.176	0.207	0.219	0.246	0.198691667	0.003094838	0.887	-0.176	0.198691667	0.219	0.246	-0.42563848	-0.846359027	0.20629298	"Male"	56	74	207.6	"VPA"
0.227277222	0.329629556	1.629	-0.77	0.5442	0.8018	1.148	-0.964225	1.092241585	0.719	-2.426	0.016	0.2238	0.3953	-0.525938333	0.264138309	0.68	-1.367	-0.277	0.117	0.289	0.02999558	-0.571147923	0.728828424	-0.121035556	0.008562398	0.109	-0.363	-0.063	-0.035	0	0.917643333	0.018658007	1.238	0.566	1.016	1.059	1.098	0.309689444	0.0043001	0.535	0.148	0.344	0.367	0.395	-0.297073852	0.551871225	-0.328768529	-0.257806111	0.001587364	-0.156	-0.367	-0.234	-0.223	-0.207	0.076250556	0.000821638	0.188	-0.051	0.09	0.102	0.113	0.93161	0.000441176	0.988	0.867	0.945	0.953	0.957	0.07060814	0.741907447	-0.024050945	0.494456667	0.000897635	0.633	0.395	0.508	0.516	0.531	0.187092222	0.00062745	0.273	0.078	0.199	0.207	0.219	0.187092222	0.00062745	0.273	0.078	0.187092222	0.207	0.219	-0.272457527	-0.89387099	0.098633628	"Male"	56	74	207.6	"VPA"
0.229048889	0.467770579	1.93	-1.043	0.668	0.961	1.301	-0.986242222	1.416772983	1.137	-2.789	0.1029	0.387	0.551	-0.524898889	0.355471383	0.801	-1.938	-0.2424	0.227	0.383	-0.013861602	-0.594589352	0.71156243	-0.12518	0.012604453	0.188	-0.453	-0.051	-0.02	0.016	0.915145	0.03424423	1.371	0.445	1.043	1.105	1.176	0.314980556	0.005883262	0.574	0.125	0.355	0.3838	0.4184	-0.340386325	0.510800468	0.058606487	-0.20879	0.000978035	-0.125	-0.309	-0.191	-0.184	-0.168	0.070109444	0.001237802	0.234	-0.109	0.0872	0.0988	0.113	0.945845556	0.000579146	1.02	0.867	0.957	0.969	0.98	0.209967836	0.716093115	-0.046528101	0.483173333	0.000632641	0.563	0.406	0.496	0.504	0.516	0.186867222	0.001031799	0.398	0.035	0.203	0.211	0.227	0.186867222	0.001031799	0.398	0.035	0.186867222	0.211	0.227	-0.288238541	-0.893146417	0.117149558	"Male"	56	74	207.6	"VPA"
0.226331667	0.546429248	2.297	-1.457	0.7002	0.98	1.3324	-0.994982778	1.49301997	1.391	-3.047	0.113	0.391	0.578	-0.526478333	0.370853215	1.016	-1.703	-0.195	0.227	0.383	-0.035610686	-0.565285513	0.725869304	-0.126989444	0.011862068	0.152	-0.414	-0.0578	-0.0224	0.0164	0.914751667	0.036787538	1.355	0.449	1.031	1.109	1.184	0.314986111	0.005489087	0.574	0.125	0.355	0.383	0.418	-0.321688779	0.518302556	0.064722669	-0.192602222	0.00127215	-0.074	-0.313	-0.172	-0.16	-0.145	0.058128889	0.001658075	0.281	-0.297	0.078	0.09	0.105	0.949611111	0.000628339	1.035	0.855	0.961	0.973	0.984	0.190692042	0.771401599	-0.04652313	0.478285556	0.000814381	0.578	0.383	0.492	0.5	0.516	0.185410556	0.001661129	0.547	-0.102	0.203	0.215	0.23	0.185410556	0.001661129	0.547	-0.102	0.185410556	0.215	0.23	-0.263433636	-0.902282646	0.093459535	"Male"	56	74	207.6	"VPA"
0.227027222	0.571369846	2.496	-1.281	0.6852	0.996	1.3364	-0.999085	1.64207535	1.496	-3.082	0.141	0.422	0.6564	-0.526766111	0.448038442	1.551	-2.32	-0.156	0.219	0.4344	-0.065118378	-0.612278486	0.710915927	-0.123027222	0.018033329	0.289	-0.871	-0.043	-0.016	0.023	0.914260556	0.062741778	1.766	0.172	1.0482	1.125	1.234	0.317482778	0.010789507	0.797	-0.043	0.359	0.398	0.449	-0.331921149	0.501909648	0.166583016	-0.188870556	0.003216347	0.063	-0.602	-0.168	-0.152	-0.133	0.067095	0.003698337	0.512	-0.543	0.086	0.098	0.117	0.948828333	0.002237507	1.184	0.715	0.965	0.977	1.004	0.271950762	0.789161762	0.050847059	0.46964	0.001983389	0.684	0.199	0.488	0.5	0.516	0.193855	0.004559642	0.926	-0.246	0.211	0.227	0.25	0.193855	0.004559642	0.926	-0.246	0.193855	0.227	0.25	-0.301997956	-0.901036857	0.178629545	"Male"	56	74	207.6	"VPA"
0.226883333	0.400615145	1.672	-0.953	0.6102	0.906	1.207	-0.980697222	1.255854878	0.953	-2.613	0.063	0.309	0.4734	-0.52778	0.310384331	0.809	-1.531	-0.289	0.1808	0.352	-0.022632411	-0.591731599	0.720342514	-0.125102778	0.008781698	0.148	-0.387	-0.0651	-0.035	-0.004	0.917338889	0.02370451	1.281	0.563	1.023	1.07	1.1254	0.308617222	0.005252631	0.551	0.129	0.348	0.375	0.406	-0.251069672	0.554988286	-0.226779173	-0.181226111	0.000853269	-0.047	-0.344	-0.164	-0.156	-0.145	0.06238	0.001173818	0.234	-0.094	0.078	0.09	0.109	0.951541667	0.000399193	1.027	0.797	0.961	0.969	0.98	0.240534435	0.657737909	0.041884562	0.459131111	0.000611616	0.535	0.371	0.473	0.48	0.492	0.179943333	0.001089541	0.371	0.016	0.199	0.207	0.219	0.179943333	0.001089541	0.371	0.016	0.179943333	0.207	0.219	-0.193661957	-0.871851093	0.074169036	"Male"	56	74	207.6	"VPA"
0.558322222	0.026380025	1.496	-0.906	0.578	0.578	0.582	-0.619682778	0.058709246	0.773	-2.539	-0.605	-0.605	-0.602	-0.584683333	0.015655724	0.582	-1.426	-0.586	-0.582	-0.582	0.080848025	-0.620826032	0.635620763	-0.076907778	0.001095573	0.145	-0.348	-0.059	-0.055	-0.051	0.928967778	0.001040959	1.219	0.594	0.934	0.938	0.941	0.291947778	0.000661274	0.516	0.168	0.293	0.297	0.305	0.051452842	-0.233406239	-0.199720833	-0.169388333	0.000203289	-0.117	-0.227	-0.164	-0.156	-0.152	0.054712778	0.000119022	0.098	0.008	0.059	0.063	0.0664	0.955030556	4.44e-05	1.008	0.91	0.957	0.961	0.961	0.277353552	0.528887749	0.173317146	0.432646111	0.000239999	0.578	0.367	0.438	0.441	0.449	0.164052778	0.000216298	0.336	0.082	0.168	0.172	0.18	0.164052778	0.000216298	0.336	0.082	0.164052778	0.172	0.18	0.25689812	-0.850707608	-0.267277163	"Male"	56	74	207.6	"MPA"
0.578367222	4.61e-05	0.613	0.559	0.578	0.578	0.586	-0.607584444	6.31e-05	-0.555	-0.645	-0.605	-0.605	-0.602	-0.588696111	9.43e-05	-0.516	-0.633	-0.586	-0.586	-0.578	0.14187082	0.623847944	-0.031466895	-0.062787778	0.000381999	0.031	-0.117	-0.055	-0.055	-0.039	0.931992222	8.98e-05	0.973	0.895	0.938	0.938	0.941	0.288785556	0.000397593	0.371	0.246	0.285	0.289	0.309	-0.170251916	0.718470851	-0.383580948	-0.139413333	0.087971861	0.898	-1.488	-0.117	-0.109	-0.098	0.112795	0.032043671	1.371	-0.074	0.066	0.098	0.1604	0.847848889	0.09141941	1.969	-0.402	0.961	0.965	0.969	0.546838407	-0.683420182	-0.809763562	0.429323333	0.010420084	0.801	0.328	0.422	0.4856	0.609	0.168029444	0.000817581	0.328	-0.082	0.172	0.18	0.195	0.168029444	0.000817581	0.328	-0.082	0.168029444	0.18	0.195	0.042343546	-0.983310001	-0.049853879	"Male"	56	74	207.6	"MPA"
0.453726667	0.056535943	1.617	-0.945	0.582	0.582	0.586	-0.699402778	0.029897511	-0.09	-1.305	-0.602	-0.602	-0.598	-0.519797778	0.022681726	0.273	-1.336	-0.578	-0.391	-0.262	0.839126091	-0.652575786	-0.762941307	-0.095964444	0.012818951	0.148	-0.73	-0.039	-0.035	-0.031	0.913831111	0.004541593	1.148	0.477	0.938	0.941	0.949	0.300671667	0.007498191	0.797	-0.008	0.293	0.305	0.441	0.731612779	-0.386843972	-0.722394193	-0.494130556	0.070119142	0.918	-2.066	-0.328	-0.305	-0.277	0.118254444	0.020742957	3.449	-1.75	0.113	0.125	0.199	0.729307222	0.109807965	3.992	-0.813	0.906	0.914	0.9224	-0.108068956	0.845784966	-0.166421947	0.558698333	0.056094165	1.484	-0.035	0.559	0.809	0.988	0.196513889	0.01065766	1.543	-0.938	0.199	0.207	0.246	0.196513889	0.01065766	1.543	-0.938	0.196513889	0.207	0.246	-0.04778888	-0.887558637	0.065462394	"Male"	56	74	207.6	"MPA"
0.049623889	0.083801146	2.836	-3.219	0.082	0.09	0.117	-0.998510556	0.032545993	0.211	-2.414	-0.98	-0.973	-0.938	-0.354476111	0.036131108	0.953	-3.68	-0.313	-0.305	-0.27	0.14564275	-0.47896782	-0.18244481	-0.090642222	0.006403405	0.363	-0.547	-0.07	-0.055	-0.012	0.941674444	0.007980068	1.547	0.387	0.949	0.957	0.988	0.23469	0.005631127	0.504	-0.031	0.246	0.258	0.328	-0.01548	0.515949917	-0.069695443	-0.999064444	0.00613927	-0.77	-1.5	-0.98	-0.973	-0.941	0.102850556	0.00319647	0.484	-0.164	0.109	0.117	0.156	0.0376	0.006630472	0.41	-0.637	0.055	0.066	0.121	0.024601856	0.019891352	0.051685219	0.936943889	0.089253074	1.406	-0.777	1	1.012	1.059	0.168973333	0.024496286	1.383	-0.082	0.145	0.168	0.246	0.168973333	0.024496286	1.383	-0.082	0.168973333	0.168	0.246	-0.145190208	-0.677711797	-0.076858329	"Male"	56	74	207.6	"LPA"
0.102676667	0.00157193	0.5	-0.156	0.117	0.117	0.129	-0.98013	0.00029113	-0.836	-1.328	-0.977	-0.973	-0.9726	-0.322599444	0.000448266	0.055	-0.516	-0.32	-0.316	-0.309	0.379367575	-0.212862451	-0.651101649	-0.122808333	0.002750729	-0.008	-0.262	-0.09	-0.074	-0.059	0.936691111	0.000402719	1.121	0.758	0.945	0.949	0.953	0.229199444	0.000783733	0.402	0.051	0.246	0.25	0.258	0.36928282	0.21702269	-0.24879139	-0.76829	0.013843177	-0.457	-1.141	-0.711	-0.699	-0.68	0.137811111	0.016933413	0.566	-0.145	0.191	0.207	0.277	0.504080556	0.05188929	0.852	-0.035	0.633	0.664	0.684	-0.026662223	0.883768748	-0.153447568	0.382402778	0.445532525	1.547	-0.926	0.7782	0.793	0.844	0.223671667	0.044903228	1.453	-0.277	0.18	0.281	0.594	0.223671667	0.044903228	1.453	-0.277	0.223671667	0.281	0.594	0.167233669	-0.234421349	-0.491180888	"Male"	56	74	207.6	"LPA"
0.210317778	1.730546414	6.469	-4.832	0.191	0.5828	2.012	-1.233683889	0.469258489	1.027	-4.289	-0.902	-0.781	-0.512	-0.750096111	0.489316194	2.121	-6.152	-0.422	-0.32	-0.1986	0.243418448	-0.50655158	-0.007035642	-0.152042222	0.13231134	1.336	-1.59	-0.012	0.105	0.3054	0.924702778	0.451981214	5.012	-0.586	1.121	1.3136	1.582	0.228096667	0.059338259	1.332	-0.559	0.309	0.3758	0.52	0.044328846	0.448463258	0.190648105	-0.591497222	0.409632752	1.824	-3.617	-0.555	-0.484	0.4804	0.44342	1.409226285	5.852	-1.801	0.328	0.453	1.7858	0.284739444	0.206907107	1.242	-1.391	0.613	0.738	0.813	-0.234905367	0.149309394	-0.55738174	0.661222778	0.506052148	2.699	-1.992	0.8372	1.1178	1.4264	0.476310556	1.073151659	5.84	-1.602	0.359	0.5748	1.4494	0.476310556	1.073151659	5.84	-1.602	0.476310556	0.5748	1.4494	-0.064399471	0.115473653	-0.352340544	"Male"	56	74	207.6	"MPA"
0.300651667	2.548378029	4.762	-4.223	0.3332	1.5828	3.3914	-1.258621667	0.612659609	0.703	-3.516	-0.7918	-0.5302	-0.254	-0.953462222	0.676351395	0.16	-6.262	-0.504	-0.367	-0.219	0.274567954	-0.21842369	-0.220584432	-0.070607222	0.167009076	1.012	-1.48	0.168	0.293	0.438	0.922435	1.120512389	5.008	-0.711	1.426	1.6138	2.156	0.267415556	0.128500993	1.359	-0.691	0.434	0.609	0.7584	0.359963177	0.458422537	0.2811021	-0.187485556	0.777081395	1.539	-2.477	0.555	0.8558	1.023	1.074161667	3.413043598	5.684	-1.453	1.7094	2.8798	4.3794	-0.118694444	0.143648947	0.594	-1.422	0.148	0.211	0.266	-0.320668343	0.338072073	-0.809641157	-0.209248333	0.587316322	1.828	-3.773	0.4232	0.516	0.641	0.985941111	2.300697734	5.109	-0.816	1.3931	2.5598	3.641	0.985941111	2.300697734	5.109	-0.816	0.985941111	2.5598	3.641	0.122399439	0.415900895	-0.360587517	"Male"	56	74	207.6	"VPA"
0.293320556	2.56182286	4.668	-4.445	0.352	1.547	3.365	-1.255492778	0.57889362	0.621	-3.816	-0.785	-0.543	-0.2926	-0.941726667	0.607929003	0.227	-5.867	-0.512	-0.3782	-0.254	0.287681511	-0.199481554	-0.203258248	-0.08039	0.17572718	1.352	-1.723	0.129	0.258	0.434	0.920428889	1.036025198	4.602	-0.547	1.4192	1.605	2.1334	0.265907778	0.116687648	1.262	-0.672	0.418	0.609	0.719	0.280956086	0.541319558	0.292597809	-0.204565	0.758923939	1.434	-2.379	0.496	0.8558	1.035	1.042990556	3.204104681	6.168	-1.219	1.4072	2.586	4.3244	-0.192191111	0.217834702	0.496	-2.07	0.141	0.215	0.281	-0.302608486	0.370806369	-0.695449805	-0.121320556	0.592485516	1.719	-2.039	0.492	0.574	0.6764	1.013666111	2.313099524	5.219	-1.027	1.4244	2.4188	3.7388	1.013666111	2.313099524	5.219	-1.027	1.013666111	2.4188	3.7388	0.199447828	0.236960684	-0.435972883	"Male"	56	74	207.6	"VPA"
0.318943889	2.587310115	5.012	-4.734	0.332	1.4308	3.3479	-1.248943889	0.596589338	0.996	-4.898	-0.805	-0.609	-0.2416	-0.936811667	0.593843035	0.918	-5.457	-0.492	-0.398	-0.273	0.305142006	-0.259083129	-0.252361223	-0.098562778	0.191747449	1.145	-1.684	0.078	0.199	0.4614	0.910707778	0.936262189	4.359	-0.781	1.387	1.586	2.063	0.274416667	0.103617059	1.227	-0.793	0.406	0.582	0.715	0.155415244	0.571708703	0.314468954	-0.344292222	0.649058756	1.559	-2.523	0.078	0.488	0.9224	0.864905556	2.212559363	5.957	-1.539	1.0092	1.613	3.3077	-0.271876111	0.320509641	1.441	-2.109	0.0872	0.1958	0.297	-0.294311429	0.353544457	-0.324549313	0.198870556	0.955284535	3.539	-2.066	0.664	0.891	1.3606	0.955585	1.731737374	4.914	-1.375	1.379	2.0358	3.0832	0.955585	1.731737374	4.914	-1.375	0.955585	2.0358	3.0832	0.242147865	-0.01928467	-0.535969369	"Male"	56	74	207.6	"VPA"
0.289662778	2.587094692	4.801	-4.758	0.352	1.511	3.2978	-1.248335556	0.587418525	0.82	-3.809	-0.7798	-0.527	-0.238	-0.939196111	0.621768156	0.066	-6.578	-0.504	-0.4012	-0.2846	0.284236	-0.201562829	-0.206872944	-0.106793889	0.183298356	0.906	-1.637	0.105	0.2158	0.422	0.911643333	0.99093693	4.52	-0.465	1.4072	1.598	2.1054	0.283503889	0.114244813	1.199	-0.699	0.4542	0.613	0.742	0.232843399	0.579915828	0.364180062	-0.17795	0.765291539	1.5	-1.98	0.5602	0.871	1.0274	1.101171111	3.457883371	5.914	-1.105	1.5684	2.8384	4.5366	-0.136202222	0.173850937	0.523	-2.371	0.168	0.2198	0.281	-0.292189985	0.306648269	-0.780985264	-0.050581667	0.57997265	1.594	-1.762	0.563	0.617	0.738	1.063341111	2.409438613	5.805	-0.633	1.6403	2.7134	3.762	1.063341111	2.409438613	5.805	-0.633	1.063341111	2.7134	3.762	0.26090681	0.389444465	-0.372216411	"Male"	56	74	207.6	"VPA"
0.306176111	2.699014282	4.836	-4.246	0.3452	1.6488	3.4264	-1.252807778	0.594792904	0.996	-3.719	-0.8078	-0.539	-0.2456	-0.950726111	0.646386914	0.383	-6.289	-0.512	-0.406	-0.277	0.28137345	-0.207789618	-0.232289112	-0.106598333	0.186124488	0.852	-1.73	0.105	0.227	0.434	0.911958333	0.965094562	4.254	-0.48	1.387	1.594	2.113	0.285182222	0.112239383	1.273	-0.793	0.449	0.617	0.742	0.222974728	0.579059619	0.353888665	-0.177136667	0.785091582	1.41	-2.316	0.559	0.883	1.051	1.089724444	3.381877692	5.676	-1.215	1.5322	2.7866	4.539	-0.150177222	0.174474498	0.465	-1.598	0.156	0.215	0.2584	-0.30615687	0.327944046	-0.798190751	0.001372222	0.61302517	2.348	-1.727	0.59	0.645	0.7974	1.065687778	2.33174078	4.656	-0.613	1.629	2.7618	3.7464	1.065687778	2.33174078	4.656	-0.613	1.065687778	2.7618	3.7464	0.282261705	0.333036252	-0.482123912	"Male"	56	74	207.6	"VPA"
0.315223889	2.569181854	4.762	-3.504	0.359	1.5214	3.3014	-1.235376111	0.611050087	1.125	-3.813	-0.762	-0.52	-0.199	-0.941015	0.600588724	0.355	-5.996	-0.512	-0.398	-0.277	0.291089807	-0.285919476	-0.275572418	-0.108020556	0.192482447	0.773	-1.711	0.102	0.242	0.4494	0.907217222	0.962982991	4.316	-0.465	1.3882	1.602	2.0824	0.28339	0.115020711	1.258	-0.824	0.4502	0.613	0.7464	0.28249677	0.598964812	0.380677971	-0.111570556	0.700009753	1.555	-1.742	0.598	0.855	1.016	1.109350556	3.377812415	5.848	-1.016	1.6427	2.895	4.4498	-0.11225	0.134978385	0.605	-1.324	0.152	0.203	0.258	-0.259004611	0.295125797	-0.779099381	-0.053391111	0.562729958	1.363	-1.773	0.555	0.629	0.7304	1.056783889	2.261274144	4.727	-0.578	1.6861	2.719	3.6804	1.056783889	2.261274144	4.727	-0.578	1.056783889	2.719	3.6804	0.223852937	0.405650113	-0.49993996	"Male"	56	74	207.6	"VPA"
0.30476	2.651695164	5.176	-4.117	0.375	1.5604	3.2436	-1.2426	0.596089311	0.801	-3.57	-0.785	-0.504	-0.2723	-0.945895	0.598512016	0.285	-5.977	-0.508	-0.402	-0.25	0.269665561	-0.286116462	-0.297139426	-0.099392222	0.19484977	0.852	-1.594	0.113	0.2898	0.477	0.903922222	0.982883963	4.465	-0.684	1.367	1.578	2.117	0.294628333	0.122539455	1.297	-0.676	0.477	0.6418	0.77	0.343463153	0.589049046	0.40186907	-0.087635	0.688554955	1.531	-1.895	0.586	0.863	1.043	1.106472222	3.415613629	5.613	-1.313	1.6692	2.9578	4.4383	-0.085226111	0.109326732	0.656	-1.203	0.1459	0.195	0.246	-0.23005276	0.210620803	-0.731801199	-0.097171667	0.521227805	1.23	-1.746	0.5052	0.59	0.688	1.039057778	2.245275931	4.801	-0.594	1.6246	2.7348	3.6174	1.039057778	2.245275931	4.801	-0.594	1.039057778	2.7348	3.6174	0.1952731	0.443828875	-0.480945463	"Male"	56	74	207.6	"VPA"
0.308963889	2.65874924	5.164	-4.117	0.3854	1.6432	3.2201	-1.242220556	0.596264287	0.988	-3.633	-0.754	-0.52	-0.2336	-0.944091111	0.592519244	0.27	-5.664	-0.5108	-0.398	-0.2656	0.276934481	-0.265209535	-0.284014232	-0.093844444	0.195959572	0.98	-1.844	0.1342	0.2818	0.4534	0.903448889	1.008004617	4.414	-0.559	1.395	1.586	2.078	0.297079444	0.123935432	1.293	-0.68	0.4742	0.6418	0.7814	0.344858291	0.591001796	0.405103189	-0.128057222	0.756701092	1.516	-2.324	0.609	0.891	1.059	1.108668889	3.589997215	5.914	-1.242	1.6382	2.8878	4.5828	-0.068136111	0.118699733	0.645	-1.746	0.16	0.207	0.277	-0.286135937	0.248742194	-0.663378314	-0.059280556	0.559220176	1.773	-1.922	0.539	0.617	0.7154	1.051002778	2.300674522	4.746	-0.637	1.648	2.707	3.6808	1.051002778	2.300674522	4.746	-0.637	1.051002778	2.707	3.6808	0.209206472	0.478961056	-0.382254024	"Male"	56	74	207.6	"VPA"
